Sequence,Motion.Timestamp,Roll,Pitch,Yaw,Quaternion.x,Quaternion.y,Quaternion.z,Quaternion.w,Rot11,Rot12,Rot13,Rot21,Rot22,Rot23,Rot31,Rot32,Rot33,Gravity.x,Gravity.y,Gravity.z,Accelerometer.Timestamp,Accelerometer.x,Accelerometer.y,Accelerometer.z,Gyroscope.Timestamp,Gyroscope.x,Gyroscope.y,Gyroscope.z,Magnetometer.Timestamp,Magnetometer.x,Magnetometer.y,Magnetometer.z,Latitude,Longitude
6882,85276.73544604167,89.07039653547028,0.34213006440968313,171.05823600498695,0.6990441364589428,-0.05679325433586285,-0.7108108660103116,-0.053478214098541,-0.016955073922872543,-0.003376193344593048,-0.9998507499694824,-0.15542778372764587,-0.9878295063972473,0.005971260368824005,-0.9877018928527832,0.15550577640533447,0.016223672777414322,0.9998507499694824,-0.0059712608344852924,-0.016223642975091934,85276.73544604167,85276.73544604167,0.985321044921875,-0.0467376708984375,-0.0208587646484375,85276.73419704167,85276.73419704167,0.02363954856991768,0.05910886079072952,-0.06760407984256744,85276.71939604168,85276.71939604168,-9.2406005859375,-257.7608337402344,-368.02496337890625,32.071448338871825,34.849775047433326
6883,85276.80042404168,89.0461974894024,0.17569551955386245,170.84489618329306,0.6988720275271068,-0.057050981675872754,-0.7107786711785701,-0.055829091968874714,-0.016922201961278915,-0.00037841498851776123,-0.9998568296432495,-0.15910692512989044,-0.9872568249702454,0.0030664578080177307,-0.9871164560317993,0.15913602709770203,0.016646120697259903,0.9998568892478943,-0.0030664606019854546,-0.01664614863693714,85276.79542604167,85276.79542604167,1.00457763671875,-0.0191192626953125,-0.010833740234375,85276.79417704167,85276.79417704167,0.07325956970453262,-0.021691979840397835,-0.03941238671541214,85276.79902804167,85276.79902804167,-9.50567626953125,-257.77508544921875,-368.20123291015625,32.071448338871825,34.849775047433326
6885,85276.93537804167,89.00689973101194,0.46719842520189486,170.95349574477115,0.6985339039172395,-0.0581779384559254,-0.7112063508866914,-0.05339681995818305,-0.018398329615592957,-0.005326204001903534,-0.9998165369033813,-0.15723085403442383,-0.9875282049179077,0.008154064416885376,-0.9873905181884766,0.157352015376091,0.017331436276435852,0.9998165369033813,-0.008154060691595078,-0.017331425100564957,85276.93537804167,85276.93537804167,1.007293701171875,-0.0389556884765625,-0.0147552490234375,85276.93412904168,85276.93412904168,-0.02155429497361183,-0.01215892843902111,0.04571076110005379,85276.91848804167,85276.91848804167,-9.062484741210938,-257.59661865234375,-368.0187683105469,32.071448338871825,34.849775047433326
6886,85277.00035775,88.99556484492382,0.5486101442205643,170.99757085900424,0.6984439039734087,-0.05840901501286932,-0.7113328177271546,-0.05263242403832662,-0.018811985850334167,-0.006712503731250763,-0.9998005032539368,-0.1564691960811615,-0.9876365065574646,0.009574905037879944,-0.987503707408905,0.15661808848381042,0.017529025673866272,0.9998005628585815,-0.009574906900525093,-0.017528999596834183,85276.99535875,85276.99535875,1.00299072265625,-0.0356292724609375,-0.0123748779296875,85276.99410975001,85276.99410975001,-0.03207697719335556,0.027941619977355003,0.028088891878724098,85276.99813075,85276.99813075,-9.08343505859375,-257.713623046875,-368.13421630859375,32.071448338871825,34.849775047433326
6888,85277.13531175001,89.13259793545619,0.80297001349272,171.16843252518416,0.6992495352265122,-0.05900515010269416,-0.7106853733754313,-0.04994939500328741,-0.017110668122768402,-0.01152203232049942,-0.9997873902320862,-0.15351524949073792,-0.9880472421646118,0.014014013111591339,-0.9879983067512512,0.1537223756313324,0.015136994421482086,0.9997873902320862,-0.014014012180268764,-0.01513695903122425,85277.13531175001,85277.13531175001,0.989593505859375,-0.025390625,-0.0219268798828125,85277.13406275,85277.13406275,-0.0737415999174118,0.015919310972094536,0.031800273805856705,85277.11759675,85277.11759675,-9.278671264648438,-257.835693359375,-367.98443603515625,32.071448338871825,34.849775047433326
6889,85277.20028975,89.18018321237534,1.077524423504169,171.4074579035865,0.699524613759667,-0.05926695782100927,-0.7106095157769771,-0.046764678967606325,-0.01695682853460312,-0.016454540193080902,-0.9997208118438721,-0.14938023686408997,-0.9886010885238647,0.018805235624313354,-0.988634467124939,0.14965741336345673,0.014305450022220612,0.9997208714485168,-0.018805241212248802,-0.014305484481155872,85277.19529175,85277.19529175,0.996978759765625,-0.0406951904296875,-0.0391693115234375,85277.19404275001,85277.19404275001,-0.07472377270460129,0.04490995034575462,0.10861143469810486,85277.19724075,85277.19724075,-9.266082763671875,-257.87969970703125,-368.63177490234375,32.07144915912555,34.84977418922459
6891,85277.33524475001,89.39231469268834,1.585145574823769,172.17350279037305,0.7009690069981057,-0.057805926318470015,-0.7097854660158464,-0.03880138202721881,-0.01427382044494152,-0.025959007441997528,-0.9995611310005188,-0.13612163066864014,-0.9903058409690857,0.027662482112646103,-0.9905893206596375,0.13645674288272858,0.01060188002884388,0.9995611310005188,-0.027662480250000954,-0.010601852089166641,85277.33524475001,85277.33524475001,1.017333984375,-0.0401611328125,-0.0069732666015625,85277.33399575,85277.33399575,-0.10423692315816879,0.040282975882291794,0.07102704048156738,85277.31669575,85277.31669575,-9.6563720703125,-258.4134521484375,-368.6298828125,32.07144915912555,34.84977418922459
6892,85277.40022275,89.49013591568861,1.9155434268153217,172.51881934752532,0.7015812507473594,-0.05776581493123794,-0.709401677490542,-0.03458759764704345,-0.01317521557211876,-0.031981829553842545,-0.9994017481803894,-0.13012783229351044,-0.990933895111084,0.03342631086707115,-0.9914098381996155,0.13049034774303436,0.008893761783838272,0.9994018077850342,-0.03342631086707115,-0.008893718011677265,85277.39522375,85277.39522375,1.015045166015625,-0.0014801025390625,0.000244140625,85277.39397475001,85277.39397475001,-0.09539869427680969,0.015424496494233608,0.12604235112667084,85277.39633475001,85277.39633475001,-9.661773681640625,-258.34088134765625,-368.57135009765625,32.07144915912585,34.84977418922428
6894,85277.53517675001,90.08848630698353,4.754448148099097,173.80929029714383,0.7044295235707038,-0.06744314426572952,-0.7065075343668082,-0.008810394268712047,-0.0074030132964253426,-0.08256866782903671,-0.9965579509735107,-0.10746710747480392,-0.9907477498054504,0.08288558572530746,-0.9941811561584473,0.10771078616380692,-0.0015390487387776375,0.9965579509735107,-0.08288557827472687,0.0015390628250315785,85277.53517675001,85277.53517675001,1.059600830078125,0.086883544921875,-0.0005035400390625,85277.53392775,85277.53392775,-0.36806535720825195,0.143457293510437,0.8215606808662415,85277.51577875,85277.51577875,-9.544082641601562,-258.464111328125,-368.244873046875,32.07144915912585,34.84977418922428
6895,85277.60015475,90.19619363829109,8.333527701632168,174.8029455313075,0.7033923973388335,-0.08326563912940955,-0.7056387035939663,0.019494311184418866,-0.009718326851725578,-0.1446487158536911,-0.9894353747367859,-0.08962495625019073,-0.9853737354278564,0.1449352204799652,-0.9959282279014587,0.09008661657571793,-0.0033880751579999924,0.9894353747367859,-0.1449352204799652,0.003388062585145235,85277.59515675,85277.59515675,1.040863037109375,0.03125,0.023468017578125,85277.59390775001,85277.59390775001,-0.15034157037734985,-0.012013519182801247,0.9986012578010559,85277.59540675,85277.59540675,-9.332138061523438,-259.11529541015625,-368.0089111328125,32.07144915912585,34.84977418922428
